0.365	34	1.00223
0.16	20	0.999999
0.175	3	0.999979
0.2	91	0.999971
0.16	31	1
0.21	70	1.00047
0.29	85	0.992638
0.22	9	1.00007
0.125	9	0.999715
0.43	131	1.17347
0.42	37	1
0.435	17	0.422379
0.31	17	0.999937
0.2	76	0.999768
0.275	131	0.952577
0.555	40	0.699944
0.275	4	0.99043
0.39	66	1
0.3	68	0.977848
0.165	2	0.999961
0.18	128	0.999945
1.16	3	1.57155
0.105	37	0.999994
0.24	8	0.995181
0.16	51	1
0.99	7	0.994869
0.24	138	0.999931
0.795	78	0.720019
0.31	23	0.837798
0.205	21	1
0.745	8	0.996002
0.39	21	1.00954
0.435	5	0.998849
0.135	50	0.999992
0.155	51	0.999675
0.22	2	0.998673
0.57	60	0.996396
0.23	66	1.03934
0.38	28	0.999995
0.47	62	1
0.245	32	0.999996
0.27	102	0.893213
0.48	109	0.996103
0.325	81	1.171
0.49	43	1.17661
0.345	89	0.997111
0.5	84	1
0.445	13	1.02298
0.305	101	0.999869
0.385	55	0.999704
0.335	6	0.984618
0.23	49	0.572141
0.455	252	0.984978
0.245	42	0.982938
0.42	24	1.04011
0.385	138	0.943929
0.255	141	1.00079
0.305	8	1.00041
0.095	86	0.999995
0.935	19	0.997735
0.545	1	0.464193
0.31	6	0.999857
0.495	49	1.00016
0.395	7	0.999777
0.455	105	0.99999
0.395	57	1.01393
0.245	27	1.00012
0.765	4	0.114674
0.24	6	1.04447
0.615	75	0.926511
0.22	128	0.998788
0.33	2	0.940802
0.355	103	0.705284
0.505	19	0.936401
0.315	47	0.99998
0.225	117	1
0.225	47	0.99965
0.16	54	0.999615
0.325	23	1.51617
0.35	81	0.989317
0.42	119	0.99997
0.315	8	0.999424
0.47	53	1.01666
0.365	2	0.999416
0.775	56	0.998557
0.365	14	1.74694
0.645	150	1.30354
0.23	106	0.998502
0.32	113	1
0.46	35	0.858274
0.51	63	0.999849
0.18	13	0.99936
0.14	66	0.999954
0.32	18	0.997319
0.34	66	0.932636
0.27	5	0.955128
1.01	7	0.997425
0.13	47	1
0.285	202	1
0.145	9	0.999999
0.125	57	0.999914
0.12	41	1.00032
0.29	112	0.999511
0.55	13	0.388285
1.07	83	0.269006
0.28	18	0.999986
0.325	21	1.0499
0.195	16	0.999523
0.39	51	0.983881
0.335	35	0.993436
0.2	175	0.999438
0.355	8	0.98346
0.195	95	0.999919
0.555	14	0.612384
0.34	127	0.988569
0.26	21	0.928866
0.555	39	0.999931
0.285	28	0.710564
0.28	6	0.92484
0.485	28	0.605156
0.7	22	0.999999
0.495	31	0.988906
0.295	75	0.995677
0.425	50	1.0014
0.455	217	1.19757
0.175	1	1.00043
0.255	3	0.999993
0.31	23	0.998151
0.39	48	1.00014
0.845	11	0.998329
0.335	73	1.001
0.405	10	0.99903
0.44	109	0.99548
0.255	15	1.00123
0.525	59	1.00946
0.525	53	1.03588
0.185	30	1.00626
0.33	47	0.902561
0.535	104	0.999997
0.58	168	1.05934
0.28	44	0.973784
0.69	24	0.784547
0.225	97	1.03435
0.28	25	0.999747
0.445	2	0.893925
0.315	4	1.02764
0.36	461	1.00838
0.21	14	0.979865
0.46	62	0.906841
0.275	13	0.960781
0.355	3	1.08611
0.67	34	1.05423
0.24	9	0.999984
0.26	24	1.01433
0.32	76	0.997016
0.45	47	1.11098
0.185	15	0.999988
0.365	114	0.997805
0.45	17	0.999564
0.435	68	1.22538
0.215	116	0.999938
0.4	29	0.814749
0.285	3	1.00029
0.575	76	0.999166
0.25	54	0.992781
0.3	71	1.00313
0.785	38	0.999265
0.22	52	0.999953
0.34	111	1.01052
0.6	11	1.05106
0.365	23	0.999824
0.465	41	0.779223
0.205	18	0.995835
0.22	6	1
0.485	4	0.999954
0.16	73	0.998752
0.6	68	0.987715
0.23	92	0.999995
0.11	97	0.999637
0.29	62	1.05697
0.29	41	0.983306
0.51	27	0.985581
0.19	17	0.999645
0.11	231	0.99994
0.29	344	0.594728
0.7	51	0.993961
0.355	84	0.594722
0.45	76	1.00262
0.25	13	0.996837
0.555	119	0.999675
0.215	75	0.75927
0.715	186	0.155787
0.42	170	0.999469
0.515	87	1.0565
0.85	8	1.3923
0.165	8	0.992828
0.175	115	0.999792
0.245	12	0.999994
0.26	58	0.991195
0.58	70	1.43131
0.255	63	0.98683
0.19	1	0.999558
0.15	62	0.997721
0.15	126	0.999946
0.17	7	1.00061
0.36	18	0.998916
0.375	1	0.997822
0.165	77	1.00008
0.26	76	0.971456
0.36	19	1.00083
0.315	237	0.999996
0.525	226	0.90887
0.395	23	0.979418
0.235	121	0.988734
0.375	24	1.01444
0.25	70	0.999321
0.23	68	0.997687
0.405	36	0.999811
0.61	36	0.618935
0.23	5	0.999901
0.285	36	1.00033
0.305	89	0.731995
0.58	49	1.83413
0.3	41	0.956752
0.455	8	0.999251
0.57	70	0.752904
0.235	86	0.983888
0.315	300	1.21591
0.215	2	0.938729
0.23	1	0.998807
0.83	39	1.15014
0.26	44	0.989208
0.57	18	0.999043
0.27	70	0.993193
0.315	61	0.997096
0.445	14	1
0.475	43	0.998025
0.23	155	0.999986
0.475	40	0.995512
0.39	104	0.962195
0.355	179	1.01167
0.2	51	1.00317
0.3	3	0.999673
0.47	66	0.497705
0.405	35	0.868595
0.505	17	0.429282
0.545	34	1.00907
0.885	69	0.999995
0.395	113	0.999995
0.585	8	1.00075
0.15	3	0.997271
0.505	19	0.998269
0.26	158	1.09641
0.425	46	0.984137
0.395	42	1.00255
0.2	80	1.00153
0.255	124	0.999525
0.19	21	0.996219
0.25	50	0.998283
0.135	85	0.999965
0.15	1	0.999529
0.29	13	0.999618
0.31	5	0.999104
0.445	58	0.950941
0.515	2	1.37526
0.28	21	0.999989
0.21	11	0.997397
0.26	201	0.986363
0.37	9	0.999099
0.25	152	0.994975
0.605	68	0.48232
0.605	7	0.411639
0.18	55	0.999998
0.23	26	0.999239
0.215	3	1.09307
0.455	60	1.02621
0.27	160	0.999984
0.44	16	0.999977
0.165	2	0.998651
1.01	3	1.00073
0.45	10	1.01867
0.11	15	0.999985
0.33	40	0.999923
0.65	23	0.999916
0.4	9	0.999968
0.235	2	0.999955
0.555	12	1.00339
0.43	14	1.00084
0.27	45	0.992201
0.575	31	0.947192
0.46	21	0.998446
0.25	230	1.00118
0.13	89	0.999912
0.54	126	0.999978
0.37	187	1.00534
0.395	24	0.947821
0.91	35	1.00528
0.805	12	1.70206
0.235	333	1.00229
0.44	43	0.999565
0.285	372	1.00192
0.26	2	1.00063
0.28	2	0.999759
0.225	257	1.00021
0.535	88	0.968666
0.39	143	1.27831
0.395	81	2.10239
0.39	51	1.25949
0.365	200	0.99996
0.265	195	0.995856
0.265	34	0.992563
0.415	59	1.02487
0.495	32	1.08478
0.405	102	1.01852
0.63	136	0.998627
0.43	13	0.942776
0.5	222	1.32526
0.315	140	0.993777
0.25	12	0.991916
0.35	58	1.20763
0.56	21	0.988489
0.72	5	1.00089
0.15	45	0.999028
0.45	114	0.999598
0.215	4	0.990849
0.36	7	0.984972
0.645	19	1.09794
0.68	65	0.960685
0.5	129	1.63104
0.365	42	1.01007
0.155	118	0.998157
0.26	32	0.983719
1.15	2	0.999118
0.21	41	0.999987
0.245	43	0.998843
1	8	0.880547
0.465	21	1.01219
0.375	33	0.999716
0.535	21	0.84894
0.395	193	1.49819
0.26	28	1.74091
0.445	78	0.999951
0.45	105	1.02712
0.17	73	0.997832
0.595	1	1.2903
0.215	81	0.999796
0.335	65	0.995167
0.89	12	1.14605
0.24	1	0.9763
0.235	239	0.999967
0.33	65	0.988699
0.455	68	0.993426
0.475	123	0.996039
0.165	61	0.999826
0.415	7	0.999982
0.23	162	0.977562
0.805	123	1
0.225	69	0.999659
0.325	20	0.998317
0.605	41	0.99727
0.27	16	0.999902
0.275	9	0.999999
0.27	53	1.00639
0.8	3	0.9904
0.535	19	0.683481
0.36	78	0.679194
0.48	76	0.30818
0.16	355	0.999999
0.215	11	0.999798
0.69	57	1.18672
0.285	1	1.00004
0.305	85	0.663102
0.39	72	1.04914
0.42	15	0.999657
0.43	205	0.9955
0.33	3	1.00163
0.59	58	0.999932
0.17	5	0.999792
0.69	35	0.999938
0.175	30	1.00297
0.305	205	0.956541
0.595	99	1.00476
0.15	34	0.999978
0.275	37	0.913203
0.53	201	0.922824
0.41	188	1.1927
0.35	3	0.654046
0.525	47	1.00648
0.355	24	0.964434
0.215	101	0.997013
0.315	66	1.00058
0.35	75	0.996762
0.235	43	0.983559
0.19	73	0.998967
0.48	80	0.999999
0.245	84	1.00043
0.45	69	0.803646
0.255	71	0.997224
0.305	14	1.00253
0.3	41	1.00026
0.245	5	0.993051
0.4	85	1.77891
0.86	26	0.854636
0.425	128	1
0.405	63	0.638272
0.845	21	0.987735
0.155	168	1
0.39	208	1.73657
0.29	6	1.00047
0.215	4	1.00024
0.39	22	0.891425
0.84	157	0.985763
0.2	17	0.999912
0.185	13	0.99998
0.335	8	0.734454
0.375	92	1.00005
0.235	142	0.999448
0.52	15	1.1391
0.535	35	0.999971
0.295	169	0.989583
0.17	166	1.00129
0.185	75	1.00022
0.18	21	1.01008
0.4	36	1.00119
0.2	10	0.990971
0.27	7	0.845511
0.985	93	0.996286
0.31	9	1.00565
0.64	28	0.999935
0.545	3	0.999659
0.68	30	0.980265
0.555	4	0.99933
0.2	9	0.999955
0.53	16	1.28709
0.23	15	1
0.37	13	1.00537
0.245	41	1.00045
0.165	89	0.999803
0.1	11	0.999899
0.45	74	0.995503
0.815	67	1.02514
0.22	37	0.98466
0.11	18	1
0.17	35	0.999915
0.26	157	0.998943
0.165	50	1
0.365	30	0.998931
0.835	62	1.44056
0.565	279	0.0590965
0.325	216	1
0.36	10	1.00049
0.18	92	0.999931
0.32	63	0.989365
0.23	7	0.999007
0.425	38	1.00524
0.805	4	1.84917
0.7	15	0.910216
0.335	31	0.997656
0.44	15	0.991472
0.305	5	0.965938
0.235	142	0.999063
0.76	19	0.999986
0.24	17	1
0.275	27	0.996626
0.88	31	0.999532
0.36	44	0.853263
0.305	20	1
0.28	22	1.00084
0.265	30	0.999996
0.14	1	0.999991
0.235	6	1.00161
0.245	34	0.999979
0.34	60	0.999861
0.215	52	0.996273
0.305	91	0.990663
0.305	8	0.998375
0.325	1	1.00204
0.295	45	0.999437
0.225	77	0.999991
0.45	159	1.47377
