0.395	68	0.937762
0.21	169	0.999556
0.415	37	0.99117
0.605	3	0.750579
0.625	12	1.01165
0.31	18	0.995527
0.305	147	0.999304
0.36	77	0.999878
0.435	25	1.00064
0.26	27	1.00048
0.855	12	0.56647
0.29	16	0.999733
0.13	32	1
0.325	15	0.992424
0.225	63	1
1.01	80	0.999998
0.27	25	0.999147
0.31	57	0.997776
0.255	1	1.00064
0.555	25	1.02491
0.27	19	0.999669
0.295	2	0.9942
0.37	23	0.94023
0.785	25	1.00419
0.16	11	0.999797
0.305	8	0.976583
0.425	35	0.673081
0.135	50	0.99999
0.23	19	0.999733
0.615	21	1.13288
0.21	130	0.999433
0.18	7	0.999329
0.235	1	1.00463
0.24	50	0.999381
0.21	7	0.999507
1.495	46	0.995823
0.645	80	0.999941
0.4	8	0.983316
0.535	76	1.6619
0.18	51	0.999981
0.355	22	0.733138
0.18	7	0.999665
0.41	60	0.99983
0.185	137	1.00002
0.185	156	0.994527
0.11	38	0.999998
0.925	60	1
0.61	32	1.07193
1.11	156	0.212948
0.175	17	0.998855
0.225	8	0.992547
0.155	15	0.999975
0.16	130	1.0427
0.325	19	0.996365
0.52	84	0.832417
1.185	4	0.988769
0.225	48	0.999999
0.515	65	0.58086
0.22	123	0.989817
0.35	65	0.94586
0.625	274	1.0002
0.175	9	0.998586
0.475	111	0.816217
0.225	119	1.00008
0.635	21	0.652611
0.34	28	0.99428
0.22	38	0.999963
0.275	89	0.819189
0.58	140	0.731757
0.155	119	0.999781
0.39	58	0.981853
0.715	47	0.464041
0.42	2	0.925908
0.895	5	0.998441
0.455	25	1.66478
0.22	17	1.00004
0.3	62	0.822067
0.255	65	1.00048
0.225	23	1
0.3	3	0.965429
0.335	92	1.00009
0.4	99	0.977757
0.295	36	0.999996
0.71	51	0.999754
0.265	46	0.912234
0.14	29	0.99994
0.205	113	0.734043
0.155	10	0.999323
0.185	19	0.999349
0.325	31	0.995952
0.235	71	0.999467
0.18	26	0.997438
0.32	40	0.837851
0.22	28	0.99983
0.33	69	1.74977
0.435	195	0.702267
0.325	11	0.8581
0.24	264	0.995716
0.43	38	1.0048
0.245	145	0.999872
0.26	12	0.962715
0.3	44	1.05538
0.815	23	0.733155
0.8	200	1.0147
0.215	140	0.998847
0.3	111	1.00037
0.175	30	0.999538
0.3	55	1.00878
0.29	16	0.999056
0.44	55	1.00023
0.15	11	0.999186
0.45	89	1.2384
0.28	9	0.983016
0.55	33	0.995839
0.335	27	0.999278
0.52	7	0.951958
0.245	58	0.99999
0.445	57	0.997192
0.41	259	1.03204
1.02	16	0.915387
0.195	22	0.999874
0.4	52	2.16981
0.51	11	1.04541
0.31	60	1.02154
0.18	91	0.996715
0.575	35	1.008
0.75	14	0.990498
0.83	29	0.881423
0.745	12	0.858614
0.51	5	0.313199
0.375	29	0.999993
0.725	58	0.393318
0.195	47	1.00001
0.33	8	1.17835
0.34	38	1.01101
0.375	86	1.00945
0.695	25	0.994012
0.26	16	1.00397
0.38	47	0.874624
0.305	176	0.958603
0.645	17	0.994218
0.345	67	0.999961
0.875	1	0.287972
0.19	34	0.999273
0.37	16	0.98244
0.315	36	0.998014
0.14	35	0.999951
0.39	38	0.999075
0.42	39	1
1.635	154	0.999705
0.58	8	0.997342
0.585	29	1.15297
0.255	38	1.00287
0.27	114	0.99991
0.25	22	0.999959
0.335	3	0.882074
0.33	20	0.99985
0.29	50	0.986936
0.35	4	0.644095
0.32	63	0.999999
0.34	56	0.98275
0.675	80	0.973911
0.195	14	1.02367
0.765	10	0.983597
0.645	123	0.999988
0.47	3	0.999512
0.395	5	0.686227
0.725	39	0.999972
0.365	32	0.999747
0.245	21	0.992309
0.39	51	0.652914
0.14	33	1.00005
0.24	124	0.995094
0.27	125	1.0002
0.39	33	0.999801
0.425	198	1.7206
0.23	6	1
0.59	39	1.00158
0.46	59	0.991815
0.33	69	0.999993
0.47	106	0.708871
0.165	7	1.49993
0.275	51	0.999949
0.355	3	0.396631
0.945	82	0.997814
0.415	33	0.999675
0.33	467	0.996607
0.335	38	0.954892
0.425	186	0.999999
0.45	3	1.04535
0.565	2	0.884656
0.85	4	1
0.27	68	0.999999
0.11	311	1
0.425	9	0.927829
0.69	36	0.999996
0.51	70	0.924104
0.35	69	0.999997
0.345	23	1.00997
0.47	54	0.999977
0.225	4	0.999615
0.44	84	0.819034
0.165	83	0.994595
0.735	161	1.23805
0.65	47	0.999035
0.345	19	0.987786
0.455	19	0.994939
0.295	10	1
0.2	27	0.999978
0.205	40	1
0.24	62	1.00067
0.23	226	0.999867
0.105	35	1
0.345	196	0.999644
0.255	56	0.999517
0.16	95	1.00158
0.155	141	0.999348
0.24	7	0.997819
0.245	81	0.998555
0.225	31	1
0.24	14	0.997396
0.635	17	0.999569
0.15	27	0.999191
0.105	78	0.999999
0.2	328	0.998755
0.6	128	1.03762
0.475	184	1.8361
0.755	12	0.98599
0.275	173	0.999838
0.32	104	0.991791
0.4	27	0.999991
0.585	27	0.985281
0.35	109	0.999241
0.215	8	0.992855
0.13	107	1.00018
0.195	70	1.00225
0.34	91	0.999922
0.43	37	0.847135
0.26	40	0.559151
0.55	34	0.953807
0.68	1	0.98201
0.235	91	0.999928
0.195	45	1.04876
0.115	233	0.999995
0.45	27	0.721384
0.465	58	0.999988
0.73	107	1.01133
0.325	63	0.968014
0.195	79	0.999507
0.205	78	1.00026
0.23	27	0.999166
1.175	10	2.58338
0.17	175	0.998765
0.22	21	1
1.03	88	1.00068
0.26	64	0.999927
0.315	16	0.927791
0.52	89	0.996532
0.36	24	0.995948
0.495	91	1.07452
0.295	16	0.999835
0.28	158	0.999998
0.655	17	1.06394
0.2	26	0.999996
0.435	138	1.00891
0.18	60	0.998259
0.195	68	0.999947
0.22	13	0.999993
0.345	43	1.00671
0.735	33	1.00064
0.22	286	1.00082
0.435	22	0.989059
0.39	48	1.10772
1.115	114	1.06596
0.25	76	0.965199
0.175	23	0.995186
0.61	51	0.997744
0.715	21	1.20203
0.35	9	1.07743
0.215	7	1
0.405	62	0.99981
0.39	2	1
0.285	113	1
0.31	49	0.997299
0.43	6	1.11373
0.42	33	1.00152
0.265	13	1.01687
0.16	64	0.999998
0.31	10	0.866397
0.295	25	0.998175
0.395	19	0.916012
0.285	3	0.958436
0.53	33	0.982043
0.44	57	1.0409
0.535	22	1.00657
0.315	12	0.99997
0.32	49	0.863705
0.305	2	0.999467
0.45	20	0.838245
0.125	114	0.999988
0.385	16	0.998741
0.105	182	1
0.205	13	0.974981
0.165	207	1.00001
0.17	23	0.999985
0.28	41	1.00002
0.335	18	0.999987
0.31	36	1.00084
0.385	2	0.999432
0.155	181	1
0.505	59	0.987748
0.505	209	1.00025
0.535	83	1.00616
0.26	32	0.999908
0.26	25	0.987959
0.28	10	1.00001
1.34	69	0.99076
0.54	68	1.0063
0.42	37	1.01914
0.71	9	1.39879
0.23	4	0.998516
0.335	46	0.990639
0.3	182	0.995074
0.5	51	0.851866
0.21	26	0.997853
0.995	6	0.967578
0.285	5	0.749662
0.48	42	0.996695
0.225	101	0.998586
0.43	5	0.952837
0.315	27	0.971299
0.2	4	0.999718
0.805	3	0.956936
0.28	10	0.993675
0.19	11	0.999999
0.375	63	0.78218
0.28	98	1.0004
0.54	80	0.906474
0.155	15	0.999894
0.305	34	1.00227
0.455	64	0.999999
0.405	22	1.10488
0.3	26	1.00068
0.25	183	0.997224
0.185	175	0.997531
0.44	18	0.982887
0.205	55	0.99756
0.325	57	0.998013
0.385	117	0.998843
0.135	1	0.999922
0.4	19	0.486027
0.355	68	0.997967
0.365	42	1.09886
0.635	9	0.997445
0.47	67	1.55438
0.335	77	0.992467
0.985	47	0.929686
0.405	105	0.999869
0.3	50	1.00673
0.22	10	0.99998
0.205	11	0.99964
0.435	73	0.978507
0.31	13	1.01382
0.185	32	0.999746
0.195	112	1.00101
0.35	26	0.989085
0.465	61	1.00409
0.48	2	0.99967
0.195	36	0.999982
0.125	1	0.999997
0.15	12	0.993291
0.18	181	1.00013
0.585	41	1.00003
0.945	159	0.846557
0.555	5	0.684092
0.295	24	1.03438
0.11	42	0.999997
0.56	32	1.00147
0.25	12	0.999664
0.815	2	0.926455
0.215	3	1.07678
0.395	69	1.71541
0.545	73	1
0.26	108	0.999479
0.87	40	1.60535
0.18	1	1.00006
0.165	22	1.00002
0.45	18	0.999509
0.675	240	1.02226
0.42	23	0.704539
0.29	29	1.00049
0.33	46	0.985037
0.185	13	0.999994
