0.175	7	0.999991
0.11	69	0.999962
0.315	28	1.01834
0.695	20	0.999729
0.685	10	0.65893
0.15	68	0.999999
0.25	61	0.999692
0.175	22	0.998736
0.42	11	1.00002
0.59	1	0.999702
0.475	78	0.999742
0.155	145	1.00059
0.225	134	0.999735
0.41	62	0.597641
0.11	9	1.00135
0.57	139	1.88404
0.485	4	0.97519
0.245	38	0.999559
1.01	24	0.890321
0.47	21	1.00911
0.365	90	2.30114
0.5	56	0.99779
0.455	174	1.03396
0.29	23	1.0238
0.535	76	0.95356
0.635	1	1.00078
0.17	65	1.00093
0.32	30	1.00669
0.18	92	0.964499
0.53	17	0.996337
0.145	16	0.999936
0.535	70	0.97814
0.475	30	0.932462
0.295	56	1.05433
0.88	31	0.979715
1.725	38	0.996572
0.355	245	0.999804
0.2	22	1.00004
0.295	72	0.954776
0.595	10	0.957407
0.47	49	0.816691
0.275	12	0.996555
0.285	14	1.13156
0.21	70	0.999153
0.37	43	1.29392
0.965	159	1
0.2	27	0.999956
0.25	87	1.00179
0.305	6	0.996019
0.315	53	1.15281
0.39	63	0.922999
0.345	37	1.30732
0.62	40	1.04452
0.27	33	0.991098
0.345	58	0.998115
0.28	14	0.999767
0.35	90	0.918978
0.56	96	0.536547
0.295	21	1.00359
0.095	66	1
0.26	8	0.999962
0.585	52	0.911145
0.205	120	1.00016
0.665	6	0.705136
0.11	91	0.999998
0.325	61	1.00064
0.39	5	0.437785
0.43	9	1.09616
0.72	18	1.00143
0.895	82	1.01065
0.255	37	0.780314
0.21	25	1.40079
0.415	13	0.999967
0.71	56	0.993739
0.28	168	0.999074
0.345	64	0.99907
0.335	53	0.843389
0.155	14	1.00031
0.69	86	0.484414
0.295	8	0.999999
0.19	16	1.0133
0.28	10	0.961689
0.275	76	1.02152
0.37	65	1.22049
0.21	23	0.995106
0.38	14	0.896728
0.61	218	1.00032
0.285	68	0.999986
0.325	24	0.981914
0.36	16	0.967346
0.645	91	1.00034
0.18	33	1.41583
0.315	53	0.999993
0.325	74	0.999963
0.32	72	0.998262
0.24	31	0.999806
0.22	135	0.999842
0.395	4	0.985641
0.25	118	0.992575
0.43	9	0.860864
0.125	69	1
0.31	99	1.00175
0.48	24	0.460657
0.275	47	0.998857
0.19	21	1
0.97	45	1.03392
0.225	34	0.999944
0.22	113	0.995839
0.265	92	1.00139
0.365	78	0.952549
0.4	39	0.99999
0.315	175	1.00156
0.18	12	0.999964
0.505	132	0.778801
0.8	44	1.01183
0.995	86	0.984669
0.695	24	0.998816
0.295	27	0.996402
0.195	9	0.999983
0.425	13	1.5604
0.665	47	1
0.51	70	0.999406
0.295	64	1.00185
0.405	25	0.991712
0.155	105	1
0.205	40	0.999993
0.16	13	0.999997
0.38	36	0.998693
0.535	19	0.515393
0.2	23	0.998213
0.54	19	0.21019
0.565	78	0.999825
0.6	150	1.17817
0.115	12	0.999991
0.78	19	1.1214
0.33	4	0.99879
0.21	154	1.02797
0.525	1	0.803433
0.325	2	1.00134
0.07	112	1
0.215	223	1.00458
0.23	20	1.00066
0.725	10	0.72106
0.19	97	0.999999
0.385	140	0.752577
0.325	19	0.998972
0.145	6	0.99972
0.22	42	0.99998
0.295	18	1.01243
0.455	65	0.999963
0.575	37	0.971248
0.14	4	0.999995
0.58	171	2.41887
0.355	50	0.915337
0.18	62	1.00031
0.315	186	0.534451
0.235	85	0.998608
0.335	96	0.999883
0.375	49	0.997938
0.4	110	0.548432
0.365	72	1.08202
0.885	30	1.00002
0.225	106	0.999859
0.24	76	1
0.53	113	0.783248
0.145	55	0.996689
0.88	3	0.999957
0.235	51	1.36792
0.4	30	0.998908
0.37	20	0.957519
0.205	71	0.999824
0.45	4	1.28076
0.33	2	0.584077
0.23	3	0.999982
0.32	20	0.683128
0.155	10	1.00083
0.285	23	0.949633
1.125	52	0.816692
0.35	15	0.999974
0.085	13	1
0.175	50	0.99991
0.375	226	1.5097
0.39	19	0.652562
0.365	1	1.00029
0.415	38	1.21393
0.215	58	0.998622
0.295	28	1.00541
0.215	2	0.996201
0.16	1	0.99828
0.14	82	0.999984
0.48	148	0.995071
0.4	80	0.405804
0.25	2	1.01152
0.955	195	0.395164
1.01	42	1.00083
0.3	111	1.19555
0.185	20	0.999656
0.37	123	0.991028
0.465	47	0.825914
1.085	219	1.09774
0.17	35	0.999999
1.26	1	0.740054
0.37	117	1.0009
0.39	114	0.865182
0.48	77	0.996412
0.355	14	1.02642
0.14	88	0.999996
1.12	1	0.996088
0.275	12	0.999536
0.195	113	0.999998
0.185	17	1.00002
0.24	33	0.716627
0.16	17	1
0.165	31	0.999941
0.11	125	0.999984
0.235	34	1.00022
0.235	39	0.992179
0.1	55	0.999999
