0.27	183	0.999856
0.465	12	0.833001
0.45	58	0.806962
0.43	172	0.98363
1.13	102	0.913624
0.2	10	0.996747
0.52	43	0.999955
0.63	37	3.04147
0.255	22	0.984452
0.64	67	1.00065
0.18	10	0.997989
0.335	63	0.999193
0.48	226	0.992094
0.185	33	0.979323
0.36	15	1.00082
0.27	166	0.746594
0.615	5	0.843418
0.595	11	2.03131
0.355	127	1.00584
0.24	96	0.999147
0.27	99	0.970274
0.425	23	1.4737
0.28	9	0.998875
0.155	49	0.999243
0.55	3	0.993943
0.805	8	1.95057
0.125	16	0.999944
0.195	7	1.18598
0.605	32	1.44758
0.325	221	1.00605
0.445	5	0.988405
0.375	196	1
0.805	3	0.728899
0.325	7	1.00313
2.06	3	0.394631
0.51	38	1.60736
0.4	4	0.910829
0.28	41	0.982646
0.775	134	1.00002
0.38	14	0.99464
0.33	50	0.976944
0.285	38	1.00029
0.345	165	0.996574
0.455	94	0.978655
0.405	128	0.805028
0.3	99	0.97239
0.4	1	1.00155
0.14	2	0.998109
0.195	88	0.999312
0.185	34	0.99821
0.325	79	0.959042
1.015	85	0.278876
0.265	13	0.991617
0.275	71	0.999984
0.465	92	0.821662
0.345	10	1.00846
0.525	3	0.999462
0.27	36	0.999653
0.725	121	0.979197
0.15	2	0.999986
0.18	13	0.999838
0.245	164	0.999958
0.615	17	0.999975
0.235	1	0.997869
0.185	34	0.998037
0.135	18	1.00001
0.38	40	0.982343
0.17	14	1.02002
0.525	90	1.16216
0.205	170	0.999566
0.555	23	0.999704
0.545	121	1.29348
0.375	43	1.20754
0.38	33	1.01101
1.03	19	1.03357
0.55	55	0.998754
0.435	245	1.00516
0.975	14	1.04869
0.43	27	0.999989
0.16	119	0.999993
0.38	19	0.690174
0.22	36	1.0071
0.39	54	1.10345
0.265	2	0.999803
0.24	59	0.999337
0.31	29	0.999788
0.255	10	0.994347
0.185	49	0.999707
0.16	71	0.75482
0.185	145	0.999733
0.58	30	1.22841
0.245	12	0.997918
0.195	103	1.00014
0.37	56	0.995841
0.38	47	1.00007
0.185	85	1.01071
0.265	56	0.999048
0.52	47	1.20153
0.73	135	0.729007
0.685	12	1.00011
0.28	19	0.992812
0.315	88	1.24123
0.265	62	0.969361
0.685	112	1.00218
0.33	130	0.994688
0.96	12	1.00524
0.355	83	0.88785
0.585	5	0.509098
0.915	118	0.999934
0.295	194	0.999735
0.33	38	0.991517
0.285	49	0.894924
0.29	97	1.33851
0.23	1	0.999965
0.19	180	0.999683
0.715	12	0.993326
0.625	10	1
0.305	136	1.0945
0.275	53	0.991357
0.175	13	0.996672
0.82	13	0.992423
0.28	24	0.997968
0.715	49	1.18126
0.41	50	0.987039
0.3	68	1
0.21	96	0.999517
0.23	24	1.00061
0.925	66	1.03215
0.395	68	0.864533
0.24	10	0.997726
0.19	38	0.999747
0.425	8	1.01217
0.295	40	0.999595
0.24	6	0.987414
0.185	29	1
0.245	33	0.999696
0.455	340	1.39374
0.365	115	1.0101
0.43	7	1.03329
0.975	61	0.99922
0.37	76	0.998651
0.345	63	1.02014
0.21	83	0.99993
0.5	141	1.00003
0.575	8	1.01284
0.345	70	1.35679
0.705	10	0.88367
0.245	30	0.996413
0.72	38	0.870995
0.255	28	1.00019
0.155	8	1
0.185	21	0.999352
1.1	91	0.999389
0.385	134	0.968574
0.155	33	0.99987
0.145	75	0.999999
0.205	37	1.00051
0.215	24	1.00013
0.525	43	0.999999
0.27	8	1.09463
0.315	155	1.00102
0.21	20	0.999759
0.12	30	0.99999
0.385	43	1.01035
0.83	40	1.32671
0.295	64	0.997427
0.175	4	1
0.095	40	0.999986
0.23	111	0.848865
0.265	25	0.999997
0.55	6	0.766151
0.315	54	1.00217
0.295	33	1.00612
0.435	51	1.02269
0.555	99	1
0.465	1	0.705119
0.585	61	0.830771
0.51	46	1.26287
0.2	17	0.999726
0.49	66	0.820434
0.17	31	0.999999
0.415	124	0.999998
0.41	11	0.740612
0.165	57	1
0.4	17	0.916178
0.17	225	0.997222
0.24	143	0.999321
0.365	35	0.892204
0.37	29	1
0.25	81	0.970163
0.405	59	0.790925
0.355	27	2.849
0.385	111	0.999988
0.43	40	1.03017
0.695	57	0.999817
0.385	10	0.551573
0.49	70	1.02395
0.66	100	0.977892
0.38	33	0.846565
0.53	16	0.942445
0.23	125	1.00224
0.48	38	0.999998
0.355	36	0.999778
0.305	120	0.901484
0.56	108	1.03945
0.605	51	1.2635
0.16	9	0.999743
0.62	69	0.987425
0.21	20	0.996932
0.245	88	0.999873
0.225	115	1.00137
0.585	101	1.00002
0.32	37	1.00553
0.355	15	0.643653
0.335	123	0.731002
0.555	35	1.29563
0.19	18	0.999513
0.445	3	0.930223
0.61	24	1.48073
0.275	107	0.993633
0.35	84	1.14958
0.715	18	1
0.295	81	0.988618
0.215	4	1.01537
0.465	84	0.924403
0.615	31	0.999763
0.225	43	0.999591
0.58	20	0.968916
0.41	47	1.03008
0.25	2	0.999995
0.76	4	0.999279
0.58	78	0.549746
0.135	255	0.999997
0.88	104	0.962602
0.245	20	0.993321
0.165	11	0.999994
0.65	15	0.999763
0.34	168	0.936281
0.445	6	1.0456
0.325	7	1.00038
0.34	106	0.993541
0.305	23	1.01063
0.43	67	1.04586
0.34	123	0.732638
0.265	80	1.25233
0.155	9	1.00224
0.175	1	1.00084
0.235	24	1.00102
0.445	21	0.68457
0.24	8	0.989411
0.465	49	0.809494
0.17	3	0.995097
0.46	55	1.52369
0.325	150	1.10227
1.61	149	0.991919
0.2	209	0.99766
0.2	66	0.998148
0.535	48	0.999995
0.455	62	0.834717
0.39	23	0.998508
0.695	9	0.84678
0.255	6	0.994691
0.145	246	0.931843
0.305	80	1.00259
1.03	75	0.994918
0.235	55	0.999886
0.195	21	0.999965
0.55	1	0.93624
0.155	15	0.999977
0.2	80	0.999997
0.17	54	1.0011
0.345	118	0.75255
0.245	20	1.00015
0.1	28	0.999993
0.51	35	1.23962
0.345	180	0.995025
0.175	88	1.00001
0.415	72	0.566733
1.015	63	0.970564
0.955	44	0.832853
0.11	35	0.999999
0.49	3	1.00163
0.12	63	0.999891
0.28	133	0.542062
0.27	168	0.451455
0.1	143	0.999998
0.305	74	0.498059
0.62	100	1.02957
0.23	8	0.669288
0.645	45	0.878086
0.635	127	1.03025
0.1	58	0.999868
0.25	92	0.99916
0.42	62	1.01853
0.53	243	0.983868
0.245	19	0.97816
0.36	36	0.686143
0.355	2	1.00059
0.175	65	0.980749
0.205	14	0.986512
0.38	87	1.09047
0.495	33	1.53838
0.285	15	0.859379
0.245	34	0.976683
0.71	20	0.567888
0.575	77	0.992179
0.405	60	0.999869
0.455	27	0.999891
0.56	22	0.965553
0.16	41	0.999997
0.94	13	0.997712
0.655	31	0.999479
0.39	36	0.998481
0.145	6	0.999999
0.365	6	0.991472
1.205	67	1.00294
0.165	15	0.999375
0.245	138	0.989683
0.205	17	0.993103
0.145	90	1.00059
0.4	80	0.802335
0.255	7	0.979203
0.39	135	0.986369
0.175	101	1.00194
0.935	73	0.311119
0.44	43	0.999966
0.205	22	0.999979
0.43	19	0.997878
0.165	133	0.999999
0.405	19	1.55715
0.73	3	1.2179
0.32	42	1.00252
0.68	106	0.987106
0.48	52	0.999926
0.495	44	4.27961
0.32	23	1
0.365	92	0.923559
0.33	47	1.00734
0.265	29	0.999387
0.86	46	0.666782
0.435	76	0.962111
0.38	18	1.05963
0.585	22	0.999976
0.49	1	1.00066
0.16	101	0.998734
0.3	24	0.997812
0.67	13	0.999895
0.41	40	0.999938
0.105	72	0.999972
0.435	38	0.731664
0.325	5	0.99827
0.365	46	0.997385
0.255	55	0.998261
0.27	129	1.18159
0.625	177	0.604182
0.44	74	0.999986
0.55	7	0.863729
0.27	117	0.995419
0.24	11	0.999914
0.98	17	1.00023
0.225	110	0.999978
0.275	25	0.999337
0.375	108	1.00015
0.31	14	1.31402
0.28	11	0.999991
0.495	86	1.75285
0.79	111	0.999807
0.29	21	0.99721
0.51	12	1.0794
0.44	87	0.798239
0.21	109	1.00187
0.325	18	0.999842
0.295	193	0.997953
0.275	115	0.975272
0.335	57	1.0013
0.22	142	0.826239
0.33	4	0.999984
0.14	24	1
0.46	31	1.30857
0.12	132	0.999981
0.2	59	1
0.265	29	0.985705
0.255	101	0.999548
