0.43	12	1.40267
0.51	2	0.999459
0.315	29	0.974663
0.375	42	0.998741
0.485	114	1.09178
0.41	86	0.999187
0.565	27	0.922893
0.265	33	1
0.69	19	0.999715
0.33	85	0.70911
0.285	66	0.996661
0.485	17	0.925545
0.28	44	0.744273
1.1	12	0.780737
0.255	15	0.999853
0.39	30	1.29523
0.325	124	0.985211
0.37	12	0.766206
0.28	43	1.00367
0.43	7	0.991501
0.18	4	0.999866
0.65	20	2.12851
0.105	110	0.999989
0.325	28	0.998738
0.17	12	0.999994
0.33	351	0.998024
0.45	53	1.50736
0.215	305	0.99999
0.475	41	0.535155
0.865	41	0.73559
0.23	87	0.999772
0.445	137	0.984152
0.21	88	0.999563
0.19	24	1.00508
0.475	276	0.751341
0.42	39	0.984381
0.355	41	0.999894
0.295	36	0.99974
0.375	92	0.993621
0.4	68	0.837545
0.3	55	0.976633
0.32	5	0.9992
0.285	18	0.978318
0.24	113	1.15335
0.225	70	0.999999
0.51	53	0.999966
0.3	129	1.0067
0.38	56	0.997843
0.18	13	0.999403
0.33	113	0.990897
0.225	55	0.998839
0.715	65	1.00257
0.19	107	0.998528
0.415	37	0.692627
0.63	33	0.999627
0.285	224	0.999041
0.36	503	0.999951
0.32	7	0.999216
0.315	39	1.00306
0.195	90	0.999297
0.31	86	1.01307
0.545	3	1.56154
0.485	50	0.823483
0.27	20	1.00004
0.38	21	0.999567
0.105	191	1
0.325	57	1.00561
0.2	81	0.999667
0.85	18	0.999885
0.165	37	0.999983
0.725	36	1.51662
0.14	86	1
0.425	93	0.99329
0.61	49	0.987315
0.35	5	1.02196
0.405	137	0.881096
0.435	31	1.00337
0.18	18	0.999912
0.35	15	0.624724
0.295	84	0.999657
0.335	141	1.01385
1.035	19	0.610362
0.165	156	0.999998
0.085	61	0.999991
0.47	19	1.00359
0.28	93	0.999953
0.26	58	1.01329
0.22	192	0.998608
0.33	90	1.01425
0.12	139	0.99995
0.28	14	0.969136
0.105	59	0.999954
0.12	31	0.999984
0.38	6	0.971723
0.215	53	0.999976
0.51	13	0.644319
0.42	42	0.999944
0.19	24	0.999994
0.44	25	1.00524
0.485	17	2.57747
1.315	163	0.903344
0.465	113	0.811041
0.29	27	0.998732
0.57	73	0.671992
0.77	48	0.994411
0.74	21	0.623553
0.245	53	0.999998
0.36	13	0.994766
0.455	241	0.996896
0.49	2	0.99996
0.3	2	0.998862
0.285	129	0.971683
0.345	39	0.816397
0.16	15	1
0.13	38	0.999879
0.395	13	1.00156
0.355	9	0.969422
0.45	86	0.999825
0.495	79	0.999827
0.295	66	0.914826
1	136	0.999999
0.235	4	0.969276
0.125	49	0.99987
0.3	33	0.939462
0.21	63	0.999998
0.45	160	0.868724
0.225	85	0.999797
0.21	2	0.999991
0.565	7	0.98749
0.16	238	0.999997
0.185	129	0.997931
0.225	20	1.00045
0.27	69	1.00135
0.52	172	0.981591
0.89	57	1.06194
0.31	18	1.00994
0.28	60	1.00728
0.365	51	0.811691
0.31	19	1.00003
0.385	75	1.00057
0.5	12	1.08984
0.39	19	0.955909
0.555	189	0.971809
0.375	5	0.999747
0.19	116	1.00004
0.335	70	0.964385
0.235	43	0.998617
0.14	32	0.999997
0.33	43	1.17783
0.28	57	0.699403
0.125	8	0.999999
0.21	139	0.999996
0.43	56	2.64869
0.19	23	0.997315
0.245	57	0.986172
0.365	32	0.88431
0.785	72	1.15831
0.375	90	0.998777
0.78	15	1.34407
0.37	1	0.241747
0.395	21	0.929199
0.685	67	0.999692
0.335	2	0.915582
0.35	23	0.989484
0.21	9	0.996572
0.24	77	0.999999
0.125	123	0.999915
0.155	43	0.999983
0.17	128	0.999361
0.375	169	0.999765
0.28	24	0.996096
1.065	55	0.974443
